N (38 ,91): viii
E (38 ,93): use
N (38 ,94): scat
W (38 ,94): sud
SE(38 ,94): soil
E (38 ,98): via
E (38 ,101): awl
NE(38 ,101): ape
SW(38 ,103): lac
NW(38 ,105): ape
SW(38 ,107): cue
E (38 ,108): par
NW(38 ,109): auk
W (38 ,110): rap
SW(38 ,110): red
S (38 ,127): gap
SW(38 ,129): amp
NE(38 ,137): out
N (38 ,139): sit
N (38 ,139): site
S (38 ,139): sap
SW(38 ,142): nap
N (38 ,143): leg
S (38 ,145): wow
NW(38 ,148): sob
SW(38 ,148): sip
SW(38 ,154): coy
S (38 ,155): sum
S (38 ,161): hoe
SW(38 ,163): one
W (38 ,169): viz
E (38 ,172): chap
SW(38 ,172): cod
E (38 ,173): hap
NE(38 ,175): ply
E (38 ,178): kin
S (38 ,180): nose
SE(38 ,183): our
N (38 ,186): dun
SE(38 ,186): did
NE(38 ,187): vie
N (38 ,188): vii
NE(38 ,188): vii
SW(38 ,188): vie
SE(38 ,188): vie
N (38 ,189): tie
S (38 ,189): tip
N (38 ,198): woe
W (38 ,198): woe
S (38 ,200): pee
W (38 ,200): paw
NE(38 ,200): pat
NW(38 ,200): pee
N (38 ,202): oat
SW(38 ,202): one
SW(38 ,203): ask
S (38 ,206): hoe
NE(38 ,213): ego
E (38 ,215): era
SE(38 ,216): rot
W (38 ,217): are
W (38 ,218): dare
E (38 ,218): dirge
SW(38 ,219): iii
W (38 ,220): rid
SW(38 ,220): rut
W (38 ,221): grid
E (38 ,221): get
NE(38 ,221): gee
S (38 ,224): out
NE(38 ,231): air
NW(38 ,231): ask
SW(38 ,232): ode
N (38 ,236): juke
NW(38 ,236): jig
S (38 ,237): hew
NW(38 ,237): huh
NE(38 ,244): din
NE(38 ,247): ask
SW(38 ,249): her
SW(38 ,249): herd
NE(39 ,3): shot
NW(39 ,7): lion
NE(39 ,14): era
E (39 ,15): zag
E (39 ,16): age
SE(39 ,16): amy
W (39 ,17): gaze
N (39 ,18): ego
SE(39 ,27): car
NE(39 ,39): rum
NE(39 ,41): wet
S (39 ,43): ohm
S (39 ,44): one
NE(39 ,47): pie
E (39 ,51): gam
W (39 ,52): ago
N (39 ,54): spy
NE(39 ,56): arm
N (39 ,58): gam
S (39 ,60): duct
E (39 ,60): din
W (39 ,64): din
SW(39 ,69): aye
SW(39 ,71): vow
N (39 ,75): sou
W (39 ,77): ass
E (39 ,79): few
N (39 ,83): rat
N (39 ,83): rata
N (39 ,84): gab
NW(39 ,84): gas
NW(39 ,84): gases
SE(39 ,85): god
W (39 ,87): rug
SE(39 ,87): ret
SW(39 ,88): aye
W (39 ,89): car
SW(39 ,91): cut
N (39 ,93): tug
SE(39 ,94): demo
SE(39 ,95): oil
W (39 ,96): cod
NE(39 ,96): cox
SE(39 ,97): worn
NE(39 ,102): alp
N (39 ,108): cpu
NW(39 ,116): out
W (39 ,117): hob
NE(39 ,117): hit
NE(39 ,122): sue
S (39 ,128): min
NW(39 ,135): gin
SW(39 ,137): din
W (39 ,143): via
NW(39 ,145): ore
N (39 ,149): bid
E (39 ,149): bow
SE(39 ,149): bet
S (39 ,151): wet
SE(39 ,154): ami
SE(39 ,154): amigo
N (39 ,156): bum
NW(39 ,158): arm
S (39 ,174): egg
SW(39 ,176): jug
S (39 ,178): bop
SE(39 ,178): bee
NE(39 ,179): ana
NE(39 ,182): boa
SW(39 ,186): ere
W (39 ,188): tie
E (39 ,188): tic
W (39 ,190): cit
SE(39 ,190): cab
E (39 ,194): jar
W (39 ,196): raj
E (39 ,197): sag
E (39 ,197): sage
E (39 ,198): age
W (39 ,199): gas
S (39 ,202): sen
NE(39 ,202): sac
NE(39 ,204): mid
SE(39 ,213): via
NE(39 ,214): sew
SW(39 ,214): sly
NE(39 ,220): age
N (39 ,222): nee
SW(39 ,222): nob
SE(39 ,226): ewe
S (39 ,230): beg
SE(39 ,230): berg
E (39 ,235): die
SE(39 ,235): die
S (39 ,237): ewe
W (39 ,239): bee
NE(39 ,240): mot
W (40 ,2): sin
S (40 ,5): soy
NE(40 ,5): sen
SE(40 ,5): stop
SE(40 ,7): seq
E (40 ,10): mid
W (40 ,12): dim
E (40 ,12): dud
NE(40 ,12): die
W (40 ,14): dud
NE(40 ,17): mew
NW(40 ,17): mar
SW(40 ,27): lore
W (40 ,28): alum
NW(40 ,29): ken
NW(40 ,30): lulu
NW(40 ,31): box
SE(40 ,31): bon
N (40 ,43): hoy
NE(40 ,43): hob
S (40 ,44): nee
N (40 ,46): oak
SE(40 ,51): how
N (40 ,52): bag
NE(40 ,55): gar
SW(40 ,56): can
SE(40 ,66): gel
NE(40 ,68): yam
SW(40 ,70): owl
SE(40 ,72): pan
E (40 ,73): box
SE(40 ,73): bee
N (40 ,78): but
W (40 ,78): bun
W (40 ,80): cub
SE(40 ,81): aye
NW(40 ,82): owe
E (40 ,85): boy
W (40 ,89): hey
S (40 ,94): cog
S (40 ,100): run
W (40 ,107): gee
S (40 ,108): die
S (40 ,108): diet
SW(40 ,113): cat
NE(40 ,115): poi
NE(40 ,125): mig
SW(40 ,133): gun
W (40 ,137): lie
SE(40 ,139): per
NE(40 ,140): pan
NE(40 ,140): pane
N (40 ,145): wow
NW(40 ,146): pore
NE(40 ,147): quint
S (40 ,148): hot
E (40 ,151): eye
W (40 ,153): eye
NW(40 ,155): max
SE(40 ,155): mig
SW(40 ,167): mat
SE(40 ,168): tin
E (40 ,170): dim
W (40 ,172): mid
S (40 ,177): bum
SW(40 ,177): boil
NW(40 ,179): ebb
N (40 ,180): son
S (40 ,184): hen
NE(40 ,185): rev
NW(40 ,188): did
N (40 ,189): pit
E (40 ,189): pea
NW(40 ,191): act
N (40 ,195): maw
N (40 ,198): paw
S (40 ,199): wok
SE(40 ,199): woo
E (40 ,200): eke
W (40 ,202): eke
W (40 ,204): hoe
N (40 ,208): too
S (40 ,209): ice
SE(40 ,213): lap
NE(40 ,217): iii
N (40 ,218): tid
NW(40 ,218): tor
S (40 ,224): tab
S (40 ,224): tabu
SW(40 ,224): toy
N (40 ,226): hew
S (40 ,226): haw
W (40 ,227): whet
SW(40 ,227): wad
W (40 ,229): jaw
N (40 ,230): ebb
SE(40 ,231): erg
NE(40 ,232): rip
SE(40 ,232): road
W (40 ,233): ire
NE(40 ,242): rid
W (40 ,249): air
W (40 ,249): airy
W (41 ,3): doze
NE(41 ,4): use
SE(41 ,6): top
SE(41 ,15): case
E (41 ,16): shy
SW(41 ,16): say
S (41 ,17): his
SW(41 ,24): hob
SW(41 ,26): ore
S (41 ,27): lid
E (41 ,36): wag
W (41 ,37): awn
NE(41 ,42): who
NW(41 ,43): mow
SW(41 ,45): vex
W (41 ,48): day
SW(41 ,48): doe
NE(41 ,49): mig
N (41 ,53): him
N (41 ,60): cud
NW(41 ,64): pun
NW(41 ,65): phi
E (41 ,66): lee
W (41 ,68): eel
E (41 ,68): ewe
S (41 ,69): wag
W (41 ,69): wee
W (41 ,70): ewe
E (41 ,70): era
W (41 ,72): are
S (41 ,75): rev
NE(41 ,83): fig
NW(41 ,87): dog
SE(41 ,90): coco
SE(41 ,90): cocoa
W (41 ,98): elm
NW(41 ,99): row
NE(41 ,101): dug
SE(41 ,101): duck
S (41 ,104): eat
SE(41 ,104): egg
W (41 ,109): aim
S (41 ,110): jar
SW(41 ,110): jot
SE(41 ,111): gem
S (41 ,119): beg
E (41 ,120): tie
SW(41 ,126): eke
SW(41 ,134): fed
N (41 ,136): fix
NW(41 ,137): jig
NW(41 ,141): spa
SW(41 ,141): ski
SW(41 ,141): skit
NW(41 ,147): spore
SW(41 ,151): tic
SW(41 ,176): oil
S (41 ,182): ova
NE(41 ,184): ere
W (41 ,185): bet
S (41 ,187): boa
SE(41 ,192): ban
S (41 ,193): max
SW(41 ,194): mat
SE(41 ,194): met
NE(41 ,196): qua
SW(41 ,198): rut
SE(41 ,201): own
N (41 ,203): hoi
NW(41 ,203): hen
SE(41 ,204): few
NW(41 ,205): chi
SW(41 ,206): dew
NE(41 ,213): rig
NE(41 ,220): bon
SE(41 ,220): bud
NE(41 ,227): fay
NW(41 ,228): ewe
NW(41 ,229): cab
S (41 ,230): gay
NE(41 ,232): rim
NW(41 ,232): reb
SW(41 ,233): ode
N (41 ,237): ewe
N (41 ,238): urea
NW(41 ,239): ire
N (41 ,241): cut
W (41 ,248): sud
SE(42 ,2): gum
S (42 ,3): out
W (42 ,4): jog
NE(42 ,4): jog
NW(42 ,8): lug
S (42 ,9): quo
SE(42 ,9): quo
NE(42 ,10): add
E (42 ,17): ice
SW(42 ,19): ell
S (42 ,20): aim
NE(42 ,21): sun
NW(42 ,21): same
SW(42 ,21): sip
NE(42 ,22): get
NE(42 ,23): ohm
NE(42 ,25): role
N (42 ,27): ill
SE(42 ,30): quo
NW(42 ,33): nob
SE(42 ,36): woe
S (42 ,38): cue
W (42 ,38): cow
NW(42 ,38): can
NW(42 ,38): cane
SW(42 ,38): col
SW(42 ,38): cola
NE(42 ,46): eat
S (42 ,48): sen
SW(42 ,50): run
N (42 ,52): job
N (42 ,53): whim
SE(42 ,62): ire
NW(42 ,63): how
NE(42 ,67): fee
NW(42 ,68): leg
N (42 ,69): awe
NW(42 ,71): pee
N (42 ,72): gap
W (42 ,74): nag
NW(42 ,74): nap
SE(42 ,78): pal
SW(42 ,80): wake
S (42 ,82): iii
NW(42 ,87): web
SE(42 ,90): van
SE(42 ,90): vane
NE(42 ,93): hoe
SE(42 ,94): gar
S (42 ,95): had
SE(42 ,101): fum
NE(42 ,103): pee
SW(42 ,103): pun
NE(42 ,104): ace
W (42 ,105): gap
E (42 ,106): lie
SE(42 ,106): lie
E (42 ,109): oat
E (42 ,110): ate
W (42 ,111): tao
E (42 ,111): tee
W (42 ,112): eta
W (42 ,114): fee
W (42 ,114): feet
SE(42 ,116): eke
SE(42 ,123): her
SE(42 ,123): hero
SW(42 ,128): pun
N (42 ,131): nee
E (42 ,132): kelp
SW(42 ,136): jay
SW(42 ,140): kit
E (42 ,141): rue
NW(42 ,141): rep
SW(42 ,144): cop
SE(42 ,152): oak
NE(42 ,155): fix
NW(42 ,155): foe
SW(42 ,157): gyp
S (42 ,158): fob
SE(42 ,158): far
S (42 ,159): yah
E (42 ,159): yow
E (42 ,163): bet
NE(42 ,165): tam
SE(42 ,165): tap
S (42 ,168): off
NW(42 ,170): nit
SW(42 ,173): few
E (42 ,174): wig
E (42 ,177): men
E (42 ,177): mend
E (42 ,178): end
NW(42 ,181): vee
NW(42 ,183): cog
E (42 ,184): nib
N (42 ,186): bee
S (42 ,186): boo
W (42 ,186): bin
S (42 ,193): axe
N (42 ,200): hoe
E (42 ,200): how
NE(42 ,200): hoe
NW(42 ,200): hop
NW(42 ,202): woe
W (42 ,206): key
S (42 ,207): hoi
NW(42 ,215): pal
SW(42 ,215): pip
S (42 ,219): cap
NW(42 ,219): chi
E (42 ,220): guy
N (42 ,224): bat
W (42 ,224): buy
SE(42 ,224): boa
N (42 ,226): wah
NE(42 ,228): ace
NW(42 ,229): hew
N (42 ,230): age
W (42 ,231): bah
NE(42 ,231): brim
NW(42 ,233): grebe
NE(42 ,234): ani
S (42 ,236): use
N (42 ,238): lure
W (42 ,245): any
W (42 ,246): fan
N (42 ,248): osier
W (43 ,2): run
NE(43 ,2): rouse
S (43 ,6): pod
E (43 ,6): pop
NE(43 ,6): poem
W (43 ,8): pop
NW(43 ,8): pot
SE(43 ,16): ale
NW(43 ,17): sac
SE(43 ,17): sen
S (43 ,18): lee
NE(43 ,18): lea
SE(43 ,24): ere
NE(43 ,26): oil
N (43 ,27): dill
SE(43 ,27): dub
S (43 ,32): for
NE(43 ,34): jaw
NW(43 ,37): own
S (43 ,41): alp
N (43 ,44): vee
E (43 ,44): vee
SW(43 ,48): ewe
SW(43 ,60): cup
S (43 ,61): fin
SW(43 ,63): ran
NW(43 ,67): imp
NW(43 ,72): ape
E (43 ,75): vee
SW(43 ,78): yea
W (43 ,79): aye
W (43 ,80): bay
SW(43 ,80): boo
SE(43 ,81): iii
NW(43 ,84): key
SW(43 ,92): chi
SE(43 ,93): von
SW(43 ,97): urn
W (43 ,103): cup
NW(43 ,103): cud
SW(43 ,103): cud
N (43 ,110): raj
W (43 ,110): rut
SW(43 ,110): rum
SW(43 ,119): get
SW(43 ,120): see
NE(43 ,124): eke
NE(43 ,129): ale
E (43 ,135): ant
S (43 ,136): nob
E (43 ,141): zoo
NW(43 ,142): ore
SE(43 ,145): auk
E (43 ,146): bel
SE(43 ,146): bud
NE(43 ,149): cit
NE(43 ,149): city
SE(43 ,151): ate
W (43 ,152): oak
SW(43 ,152): oven
E (43 ,165): jab
NE(43 ,166): ape
N (43 ,168): foe
SW(43 ,175): sib
NW(43 ,176): rig
E (43 ,182): ash
NE(43 ,182): ace
E (43 ,183): shoo
NE(43 ,192): tam
NW(43 ,194): nab
N (43 ,195): bet
S (43 ,195): bum
S (43 ,195): bump
NE(43 ,195): buy
S (43 ,196): tam
S (43 ,199): foe
NE(43 ,200): con
NW(43 ,202): zoo
NE(43 ,204): wed
W (43 ,208): low
W (43 ,209): glow
S (43 ,213): ape
S (43 ,217): eye
W (43 ,219): awe
S (43 ,220): mug
W (43 ,220): maw
NW(43 ,222): dub
SW(43 ,225): ova
S (43 ,226): tad
NE(43 ,226): tie
SE(43 ,226): ted
SW(43 ,231): easy
W (43 ,232): key
NE(43 ,233): ran
N (43 ,235): dun
NE(43 ,235): due
SE(43 ,235): dey
N (43 ,237): bye
NW(43 ,237): bun
N (43 ,238): flu
SW(43 ,246): law
S (43 ,248): lab
SW(43 ,248): lie
S (44 ,0): chi
SW(44 ,3): ten
SE(44 ,3): toe
NW(44 ,4): mug
SE(44 ,7): juke
NE(44 ,11): oil
NW(44 ,14): nor
N (44 ,19): pie
SW(44 ,19): pew
SW(44 ,24): rend
NE(44 ,25): roil
N (44 ,37): coo
N (44 ,41): lab
E (44 ,41): lee
W (44 ,43): eel
SW(44 ,44): iii
NE(44 ,46): cos
N (44 ,47): woo
S (44 ,48): nob
SW(44 ,49): how
SE(44 ,53): bin
NW(44 ,56): von
W (44 ,62): air
NW(44 ,62): aft
SW(44 ,62): ani
NE(44 ,66): oil
NW(44 ,68): aim
SE(44 ,71): ore
N (44 ,72): zag
NW(44 ,80): lap
S (44 ,81): run
N (44 ,82): iii
SW(44 ,84): die
NE(44 ,96): run
NW(44 ,96): rag
NW(44 ,97): bah
SE(44 ,98): ode
S (44 ,100): see
NW(44 ,118): eke
W (44 ,120): tee
SE(44 ,121): ere
NE(44 ,129): yon
N (44 ,130): solo
NW(44 ,130): sap
SW(44 ,136): ode
NE(44 ,141): hoe
N (44 ,152): too
NE(44 ,152): tan
NE(44 ,152): tank
SW(44 ,152): tub
SE(44 ,155): pit
N (44 ,159): hay
NW(44 ,159): hog
E (44 ,160): raj
W (44 ,162): jar
NW(44 ,167): pat
SE(44 ,167): pot
S (44 ,168): fox
NE(44 ,168): fun
SE(44 ,168): fun
N (44 ,177): aim
NW(44 ,180): fee
SE(44 ,181): ode
SE(44 ,185): rep
SW(44 ,187): mead
W (44 ,189): lim
N (44 ,193): exam
W (44 ,197): tau
S (44 ,206): oaf
SE(44 ,209): zoo
SW(44 ,211): cow
NE(44 ,213): pip
NW(44 ,213): peg
S (44 ,221): hub
NE(44 ,224): vow
S (44 ,233): pep
SW(44 ,233): peg
SW(44 ,235): sop
N (44 ,243): why
S (44 ,246): sex
SE(44 ,246): sou
S (45 ,6): due
NW(45 ,7): sou
SW(45 ,7): sun
NE(45 ,12): ivy
NE(45 ,16): all
N (45 ,18): eel
NE(45 ,22): hue
SW(45 ,23): end
N (45 ,24): ore
NW(45 ,26): ere
SW(45 ,26): era
SE(45 ,26): elk
W (45 ,28): axe
E (45 ,28): abc
SW(45 ,28): alp
NW(45 ,29): bud
SW(45 ,30): coke
NW(45 ,32): rye
E (45 ,33): chaw
NE(45 ,33): cpu
E (45 ,34): haw
W (45 ,36): wah
SW(45 ,41): pie
NE(45 ,46): ewe
SW(45 ,47): zap
N (45 ,48): one
NW(45 ,48): owe
E (45 ,50): tid
NW(45 ,50): the
N (45 ,52): dug
S (45 ,59): art
W (45 ,59): ape
W (45 ,59): apex
SW(45 ,61): nit
W (45 ,63): kin
N (45 ,64): sex
W (45 ,64): ski
W (45 ,64): skin
NE(45 ,64): sky
NE(45 ,67): fag
SW(45 ,71): yaw
SW(45 ,73): boa
SW(45 ,73): boar
NE(45 ,74): hue
SE(45 ,76): aim
S (45 ,80): top
NW(45 ,80): toy
N (45 ,82): vii
N (45 ,82): viii
E (45 ,82): vie
NW(45 ,83): iii
SW(45 ,84): elm
E (45 ,89): gin
SW(45 ,96): put
SE(45 ,97): fat
S (45 ,99): dot
E (45 ,104): rod
SE(45 ,106): dud
N (45 ,108): met
N (45 ,108): mete
E (45 ,108): mire
E (45 ,109): ire
W (45 ,110): rim
NW(45 ,110): rut
SW(45 ,110): rid
SE(45 ,112): you
S (45 ,121): use
W (45 ,122): run
N (45 ,124): vie
NW(45 ,126): ore
NW(45 ,128): rut
SW(45 ,134): oint
NE(45 ,135): dot
SW(45 ,135): den
SW(45 ,135): deny
N (45 ,136): bon
SE(45 ,138): fox
SE(45 ,142): zig
SE(45 ,145): quo
NW(45 ,148): dub
S (45 ,152): yap
NW(45 ,153): eta
NE(45 ,154): spy
SE(45 ,162): ado
SE(45 ,164): per
N (45 ,168): off
NE(45 ,172): nil
NW(45 ,174): vie
E (45 ,180): lad
W (45 ,181): alp
N (45 ,188): lie
NE(45 ,190): ant
NW(45 ,190): ale
N (45 ,196): mat
SW(45 ,202): dug
N (45 ,204): caw
NE(45 ,205): woo
NW(45 ,205): wan
NE(45 ,206): ail
NE(45 ,206): aile
SW(45 ,209): hoof
E (45 ,212): vet
E (45 ,215): lie
N (45 ,217): eye
N (45 ,218): tow
S (45 ,218): tie
NE(45 ,219): put
N (45 ,220): gum
S (45 ,220): gain
NE(45 ,223): avow
SE(45 ,223): alp
NE(45 ,224): eat
E (45 ,231): fee
NE(45 ,231): fur
SW(45 ,231): fat
S (45 ,234): out
SW(45 ,234): opus
W (45 ,235): woe
NE(45 ,235): web
E (45 ,237): you
NE(45 ,240): dig
SE(45 ,243): jut
E (45 ,244): wee
S (45 ,248): buy
E (46 ,1): nay
NE(46 ,1): net
W (46 ,2): ani
N (46 ,8): cur
SW(46 ,11): vee
S (46 ,14): nil
N (46 ,16): sap
W (46 ,16): sun
N (46 ,18): wee
SW(46 ,20): rue
SE(46 ,21): yore
SE(46 ,23): lam
E (46 ,30): air
SW(46 ,31): ion
E (46 ,41): zip
NE(46 ,42): iii
N (46 ,43): pie
NE(46 ,43): pub
E (46 ,45): saw
NE(46 ,45): sew
NW(46 ,45): sue
S (46 ,46): age
SW(46 ,46): ape
W (46 ,47): was
NW(46 ,47): web
N (46 ,48): bon
N (46 ,48): bone
W (46 ,50): hub
SW(46 ,54): boa
SW(46 ,54): boat
NW(46 ,55): nib
SW(46 ,57): ten
NE(46 ,58): bar
N (46 ,61): ani
W (46 ,61): air
N (46 ,62): via
SE(46 ,64): nut
E (46 ,67): vii
SW(46 ,72): oar
E (46 ,80): one
E (46 ,83): lax
W (46 ,84): ale
SW(46 ,86): rum
SE(46 ,86): rho
SW(46 ,94): ale
SW(46 ,104): mop
N (46 ,105): cos
SE(46 ,111): ale
W (46 ,112): oaf
SE(46 ,112): off
W (46 ,114): boo
NE(46 ,117): tee
SE(46 ,119): lath
N (46 ,121): sue
S (46 ,121): set
SE(46 ,121): sop
NW(46 ,123): ere
NE(46 ,124): ken
E (46 ,125): seq
NE(46 ,125): sou
SW(46 ,128): dud
S (46 ,131): vat
SW(46 ,132): haw
SE(46 ,135): min
E (46 ,142): dim
W (46 ,144): mid
N (46 ,150): bed
NE(46 ,150): but
W (46 ,153): lay
NW(46 ,154): zeta
NW(46 ,157): tip
SE(46 ,161): can
S (46 ,162): tau
S (46 ,163): don
S (46 ,163): done
SE(46 ,165): ere
NW(46 ,169): top
N (46 ,175): sun
S (46 ,175): son
NW(46 ,182): cafe
E (46 ,184): cam
E (46 ,184): camp
NW(46 ,184): caw
W (46 ,185): ace
E (46 ,185): amp
W (46 ,186): mace
S (46 ,187): ply
NW(46 ,187): per
E (46 ,199): abut
E (46 ,200): but
W (46 ,202): tub
W (46 ,202): tuba
NW(46 ,204): oar
E (46 ,207): pow
SE(46 ,208): oil
W (46 ,209): wop
E (46 ,210): cox
SE(46 ,218): ion
NW(46 ,224): lab
SW(46 ,224): lam
E (46 ,225): why
W (46 ,231): gad
E (46 ,231): gap
N (46 ,233): pep
SW(46 ,233): pus
NE(46 ,241): low
SW(46 ,241): lip
SW(46 ,242): jug
SW(46 ,244): ugh
SW(46 ,245): wag
W (47 ,2): ire
E (47 ,5): nee
E (47 ,8): ewe
W (47 ,9): wee
W (47 ,10): ewe
E (47 ,16): and
NE(47 ,16): awe
SE(47 ,16): ana
E (47 ,18): dud
SE(47 ,18): dad
W (47 ,20): dud
W (47 ,22): odd
SE(47 ,22): ore
E (47 ,24): amp
NE(47 ,24): are
W (47 ,25): maw
NW(47 ,26): pro
SE(47 ,26): pee
N (47 ,29): mob
SW(47 ,30): one
SW(47 ,32): huh
SE(47 ,36): mix
E (47 ,37): she
SE(47 ,42): mum
S (47 ,46): gel
W (47 ,48): tag
N (47 ,49): buy
S (47 ,52): sat
NE(47 ,52): ski
SW(47 ,53): oat
E (47 ,54): tie
NE(47 ,58): fro
NE(47 ,59): tin
E (47 ,68): awl
NE(47 ,69): way
SW(47 ,71): ark
NW(47 ,76): yuh
S (47 ,77): got
NE(47 ,78): met
SW(47 ,79): put
N (47 ,80): pot
W (47 ,80): ppm
SE(47 ,87): hob
SW(47 ,91): bob
S (47 ,92): met
SE(47 ,93): lob
SE(47 ,93): lobar
NE(47 ,99): ted
NE(47 ,106): fum
NW(47 ,108): dud
N (47 ,112): loy
SE(47 ,112): led
NW(47 ,113): foe
NW(47 ,120): ale
W (47 ,128): pub
E (47 ,130): van
SE(47 ,135): psi
W (47 ,137): yip
N (47 ,143): mix
SW(47 ,143): mar
SW(47 ,143): mare
SW(47 ,146): mot
E (47 ,149): nab
N (47 ,150): abed
NW(47 ,150): and
W (47 ,151): ban
N (47 ,152): pay
S (47 ,152): poem
W (47 ,162): aim
S (47 ,163): one
W (47 ,166): rho
NW(47 ,166): rep
E (47 ,170): pod
SW(47 ,171): odd
E (47 ,174): boo
E (47 ,176): old
SW(47 ,179): bam
NE(47 ,182): sex
NE(47 ,188): qua
NE(47 ,188): quanta
SE(47 ,190): ago
SW(47 ,193): gaur
S (47 ,194): fiche
N (47 ,201): gun
N (47 ,201): gunk
E (47 ,203): dry
N (47 ,214): fat
NW(47 ,216): jet
SW(47 ,219): oaf
SE(47 ,226): pet
S (47 ,227): hem
W (47 ,231): hit
NE(47 ,234): toy
N (47 ,235): mow
E (47 ,235): mew
NE(47 ,244): awe
W (47 ,245): tag
N (47 ,246): axe
N (47 ,246): axes
S (47 ,247): zoo
W (48 ,4): tau
SW(48 ,4): tug
N (48 ,5): one
W (48 ,6): iota
S (48 ,11): hare
E (48 ,13): plum
N (48 ,14): line
N (48 ,14): linen
S (48 ,14): lip
SE(48 ,17): nay
SE(48 ,19): add
E (48 ,23): ram
NE(48 ,23): rare
W (48 ,24): ark
NW(48 ,24): awn
W (48 ,25): mar
W (48 ,25): mark
SW(48 ,26): foe
SE(48 ,34): oar
S (48 ,38): axe
S (48 ,39): lac
E (48 ,42): rue
NE(48 ,42): rub
S (48 ,50): put
SW(48 ,50): pig
NE(48 ,55): net
E (48 ,56): job
W (48 ,61): daub
SE(48 ,61): drool
SE(48 ,62): ego
S (48 ,63): ago
NW(48 ,66): tun
NW(48 ,67): can
SE(48 ,67): car
NE(48 ,71): ale
SE(48 ,71): are
N (48 ,80): spot
SE(48 ,83): tag
S (48 ,84): max
SW(48 ,84): maul
E (48 ,91): gem
W (48 ,92): ego
NE(48 ,92): elan
S (48 ,99): dye
W (48 ,101): add
W (48 ,102): pad
NE(48 ,104): sex
NW(48 ,104): sou
SE(48 ,114): fro
SE(48 ,114): frog
E (48 ,118): rue
W (48 ,119): urn
E (48 ,120): eta
E (48 ,121): tap
E (48 ,121): tapa
NE(48 ,121): toe
NW(48 ,121): tale
SW(48 ,121): tip
W (48 ,122): ate
W (48 ,123): pat
W (48 ,123): pate
W (48 ,125): map
E (48 ,126): did
NE(48 ,126): dud
W (48 ,128): did
NW(48 ,128): due
SE(48 ,129): bug
NE(48 ,130): wah
SE(48 ,132): yaw
SE(48 ,134): bye
E (48 ,137): nay
E (48 ,140): coat
NE(48 ,140): cod
S (48 ,141): ore
E (48 ,141): oat
SW(48 ,142): are
W (48 ,143): tao
SW(48 ,143): tee
W (48 ,146): jot
NE(48 ,146): joy
S (48 ,147): sip
NE(48 ,147): sun
S (48 ,155): fib
E (48 ,161): run
SW(48 ,161): rut
N (48 ,163): nod
S (48 ,164): con
NW(48 ,164): cot
NW(48 ,165): cod
NW(48 ,165): coda
SW(48 ,165): coy
W (48 ,167): etc
NW(48 ,167): ere
W (48 ,168): set
E (48 ,168): sad
NE(48 ,168): sin
S (48 ,169): ado
NE(48 ,170): dot
S (48 ,173): tap
SE(48 ,174): rum
SW(48 ,178): ammo
E (48 ,181): irk
SW(48 ,190): awl
W (48 ,200): sly
E (48 ,201): sad
SE(48 ,201): she
W (48 ,202): ass
NE(48 ,202): ado
NE(48 ,203): dry
SE(48 ,203): dun
SE(48 ,203): dune
E (48 ,217): wah
S (48 ,219): hoc
S (48 ,219): hocus
W (48 ,219): haw
SW(48 ,219): hew
SE(48 ,220): nob
SE(48 ,221): cit
W (48 ,230): juke
S (48 ,231): sea
NE(48 ,231): sup
SW(48 ,231): sly
SW(48 ,233): ova
E (48 ,234): seq
SW(48 ,238): pooch
W (48 ,244): ugh
SW(48 ,248): jot
S (49 ,4): lim
NW(49 ,4): lain
S (49 ,11): are
S (49 ,11): area
NW(49 ,12): she
S (49 ,16): hum
NW(49 ,18): ana
NW(49 ,20): dad
NE(49 ,30): huh
S (49 ,31): ant
SE(49 ,31): all
SW(49 ,32): ink
N (49 ,39): ale
W (49 ,40): wax
SE(49 ,41): cot
S (49 ,43): mot
S (49 ,43): moth
NW(49 ,44): mum
N (49 ,45): mop
N (49 ,46): leg
S (49 ,48): age
NE(49 ,51): tao
N (49 ,59): out
S (49 ,59): one
NW(49 ,61): hat
SW(49 ,61): hue
W (49 ,65): jug
N (49 ,67): ice
NW(49 ,70): ova
E (49 ,75): eat
N (49 ,77): tog
S (49 ,78): idea
SW(49 ,78): ion
S (49 ,81): salt
SE(49 ,88): jaw
NE(49 ,89): bob
SW(49 ,89): bus
NE(49 ,91): bel
SE(49 ,95): bar
E (49 ,96): bay
SE(49 ,103): dim
N (49 ,105): nee
NW(49 ,110): kid
W (49 ,113): met
SW(49 ,113): mid
NE(49 ,117): urn
N (49 ,119): bun
NE(49 ,119): bee
SW(49 ,119): bug
SE(49 ,128): pee
S (49 ,132): act
SW(49 ,132): age
E (49 ,136): rip
S (49 ,138): pap
S (49 ,138): papa
NW(49 ,139): say
SW(49 ,139): sax
SE(49 ,139): see
NW(49 ,140): rye
NE(49 ,141): ram
W (49 ,142): err
SE(49 ,144): ted
SE(49 ,145): aid
S (49 ,146): aid
W (49 ,156): niece
S (49 ,165): tam
W (49 ,165): toe
SW(49 ,166): oak
SE(49 ,169): doe
E (49 ,172): mar
W (49 ,174): ram
NW(49 ,175): urn
W (49 ,176): our
N (49 ,178): sad
SW(49 ,182): true
E (49 ,186): eve
W (49 ,188): eve
N (49 ,193): jig
E (49 ,194): col
N (49 ,202): halt
NW(49 ,203): fag
SW(49 ,211): doe
SE(49 ,213): sky
